name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,errors_leading_to_goal_attempt,fixture,fouls,key_passes,minutes,offside,open_play_crosses,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,was_home,yellow_cards,shots_on_target
Aaron_Cresswell,441,1,0,60,381,10,0,38,10,14,0,2,2,18,0,0,0,49,0,4,4,25,4,11,4,2,1,2,null
Aaron_Lennon,571,4,1,38,507,11,0,40,8,19,0,1,5,15,0,0,0,52,0,4,2,10,11,8,3,0,0,1,2
Aaron_Ramsey,593,1,1,39,500,14,0,31,10,12,0,0,4,13,0,0,0,63,0,4,5,16,12,7,1,2,1,2,6
Abdoulaye_Doucouré,322,2,2,40,231,9,0,38,15,9,0,1,3,20,0,0,0,61,0,4,2,12,21,3,4,2,0,2,0
Abdul Rahman_Baba,488,1,2,32,417,9,0,39,9,22,0,3,4,16,1,0,0,55,0,4,0,18,7,12,2,2,0,4,4
Abel_Hernández,615,1,1,52,528,5,0,33,3,7,90,3,3,3,0,0,0,54,0,4,1,10,4,8,1,1,0,0,5
Adama_Traoré,527,1,1,29,450,12,0,36,5,8,10,3,3,5,0,0,0,55,0,4,2,21,17,5,2,1,1,1,2
Adam_Federici,472,0,1,53,397,16,1,32,9,9,0,1,3,19,0,0,0,64,0,4,2,16,14,5,0,1,1,1,3
Adam_Lallana,612,5,3,42,490,14,0,34,4,17,90,3,2,8,0,0,0,69,0,4,2,18,11,2,1,4,1,1,4
Adam_Matthews,286,0,1,33,210,12,0,40,11,7,0,0,1,6,0,0,0,50,0,4,6,27,2,1,3,0,1,1,7
Ahmed_Musa,346,1,1,25,235,5,0,34,8,8,45,1,3,9,0,0,0,70,0,4,7,17,14,4,1,4,0,2,2
Aiden_O'Neill,394,0,0,54,314,8,0,33,13,9,0,0,5,7,0,0,0,43,0,4,2,13,9,6,1,1,1,2,2
Aleix_García Serrano,593,1,0,63,485,11,1,35,10,13,0,3,2,11,0,0,0,77,0,4,1,24,16,8,2,1,0,2,1
Alex_McCarthy,456,0,2,57,360,8,0,31,8,8,0,2,5,1,1,0,0,63,0,4,0,15,10,4,1,2,0,5,4
Alex_Pritchard,508,3,1,47,426,7,0,37,18,16,0,0,2,14,0,0,0,57,0,4,2,24,1,4,4,0,0,2,5
Alfie_Mawson,399,0,0,38,314,5,0,39,17,2,0,0,2,4,0,0,0,53,0,4,5,19,9,2,2,2,1,3,4
Allan-Roméo_Nyom,272,1,2,48,187,7,0,32,11,7,0,1,3,2,0,0,0,65,0,4,4,16,10,6,0,1,0,3,0
Ander_Herrera,376,2,2,52,283,16,0,35,15,11,45,3,6,10,0,0,0,79,0,4,4,23,12,6,2,1,1,4,2
Andros_Townsend,390,1,0,52,303,9,0,36,9,8,76,1,5,12,0,0,0,50,0,4,3,24,14,3,2,1,0,2,1
Bojan_Krkic,327,0,0,44,235,9,0,37,13,7,24,2,4,17,0,0,0,55,0,4,4,8,16,6,4,0,1,,2
