name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell,58,0,0,3,47,1,454,0,270,0,16089,0,90,0,4,0,0,0,7,0,27,0,0,1,0,2,1,390,0
Aaron_Lennon,0,0,0,0,0,0,142,0,267,0,15728,0,0,0,17,0,0,0,0,0,27,0,0,0,0,2,3,33,0
Aaron_Ramsey,0,0,0,0,0,0,16,0,262,0,15601,0,0,0,9,0,0,0,0,0,27,0,0,0,0,1,3,56,0
Aaron_Wan-Bissaka,0,0,0,0,0,0,612,0,269,0,16258,0,0,0,19,0,0,0,0,0,27,0,0,0,0,2,0,9,0
Abdoulaye_Doucouré,2,0,0,0,1,0,482,0,268,0,16117,0,2,0,13,0,0,0,1,0,27,0,0,0,0,4,3,5,0
Abdul Rahman_Baba,0,0,0,0,0,0,80,0,270,0,15665,0,0,0,20,0,0,0,0,0,27,0,0,0,0,2,1,6,0
Abel_Hernández,7,0,0,0,5,0,163,0,261,1,15749,1,23,0,8,0,0,0,1,0,27,0,0,0,0,1,3,823,0
Adama_Diomande,6,0,0,0,5,0,164,0,261,0,15750,0,13,0,8,0,0,0,1,0,27,0,2,0,0,1,3,5966,0
Adama_Traoré,17,0,0,1,12,5,563,0,264,4,16205,1,90,1,14,0,0,0,5,0,27,0,8,2,0,0,2,180,0
Adam_Clayton,62,0,0,3,57,0,283,0,264,1,15894,1,90,0,14,0,0,0,12,0,27,0,1,2,0,0,2,1849,0
Adam_Federici,0,0,0,0,0,0,30,0,263,0,15615,0,0,0,11,0,0,0,0,0,27,0,0,0,0,1,1,15,0
Adam_Forshaw,0,0,0,0,0,0,286,0,264,0,15897,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,2,1180,0
Adam_Lallana,57,0,0,2,44,2,205,0,262,0,15792,1,90,1,1,0,0,0,8,0,27,0,0,2,0,1,3,16461,0
Adam_Matthews,0,0,0,0,0,0,345,0,265,0,15979,0,0,0,10,0,0,0,0,0,27,0,0,0,0,2,0,3,0
Adam_Reach,0,0,0,0,0,0,285,0,264,0,15896,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,2,2,0
Adam_Smith,16,0,0,6,13,2,34,0,263,3,15619,0,90,0,11,1,0,0,6,0,27,0,2,0,0,1,1,3623,0
Ademola_Lookman,0,0,0,0,0,0,627,0,267,0,16274,0,0,0,17,0,0,0,0,0,27,0,0,0,0,2,3,501,0
Adlène_Guédioura,6,0,0,0,5,0,415,0,264,0,16049,0,16,0,14,0,0,0,2,0,27,0,1,0,1,0,2,110,0
Adnan_Januzaj,20,0,0,3,13,4,261,0,265,1,15872,3,81,1,10,0,0,0,4,0,27,0,3,0,1,2,0,282,0
Adrian_Mariappa,0,0,0,0,0,0,556,0,268,0,16197,0,0,0,13,0,0,0,0,0,27,0,0,0,0,4,3,60,0
