name,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,element,errors_leading_to_goal_attempt,fixture,fouls,id,key_passes,minutes,offside,opponent_team,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,tackled,tackles,target_missed,team_a_score,team_h_score,transfers_in,yellow_cards
Aaron_Cresswell_402,244,1,1,42,157,7,402,0,250,9,454122,9,90,1,12,0,0,0,75,0,25,5,16,3,7,1,1,34528,1
Aaron_Lennon_83,457,0,1,19,313,14,83,0,242,10,391020,11,0,2,16,0,0,0,86,0,25,3,17,2,3,1,1,95253,3
Aaron_Mooy_199,397,0,0,41,320,10,199,0,244,5,406710,5,90,1,6,1,0,0,65,0,25,2,27,7,1,0,5,22049,0
Aaron_Ramsey_14,433,1,0,45,340,10,14,0,248,8,430743,4,24,0,13,0,0,0,47,0,25,9,13,3,0,1,3,106768,1
Aaron_Wan-Bissaka_145,346,0,0,41,263,5,145,0,245,9,393290,10,90,1,9,0,0,0,55,0,25,0,16,2,6,0,2,202402,2
Abdoulaye_Doucouré_390,383,0,0,50,268,4,390,0,241,10,425406,4,0,0,3,0,0,0,55,0,25,4,21,4,5,0,0,135038,0
Aboubakar_Kamara_189,606,1,1,39,520,11,189,0,245,12,396581,7,0,1,7,1,0,0,56,0,25,4,25,8,7,0,2,105579,3
Adama_Traoré_500,300,3,2,47,204,7,500,0,246,14,399457,6,1,1,8,0,0,0,72,0,25,3,19,5,2,3,1,522720,1
Adam_Lallana_250,692,1,0,22,583,13,250,0,250,11,353781,9,68,3,19,0,0,0,62,0,25,1,19,0,3,1,1,209170,1
Adam_Smith_29,617,0,0,31,516,21,29,0,243,14,361232,8,90,0,5,1,0,0,54,0,25,3,17,1,5,0,2,496915,2
Ademola_Lookman_170,530,2,2,15,431,10,170,1,246,12,447289,8,30,2,20,1,0,0,67,0,25,1,22,6,2,3,1,547573,3
Ademola_Lookman_170,336,0,0,40,251,14,170,1,266,12,447322,1,0,0,13,0,0,0,55,0,25,2,21,13,0,2,0,547573,1
Adrien Sebastian_Perruchet Silva_231,419,1,1,28,327,12,231,1,247,14,421621,10,0,0,14,0,0,0,71,0,25,5,16,7,8,1,0,68571,4
Alexis_Sánchez_295,533,2,1,39,431,16,295,0,247,9,381704,9,66,1,11,0,0,0,64,0,25,6,12,8,2,1,0,216006,4
Alex_McCarthy_328,408,1,1,41,269,8,328,0,242,9,466123,10,90,0,4,1,0,0,83,0,25,5,12,8,3,1,1,140631,1
Alex_Smithies_89,218,2,1,47,134,5,89,0,243,17,417315,9,0,2,2,0,0,0,56,0,25,2,13,5,0,0,2,94343,1
Alfie_Whiteman_538,748,5,6,25,651,9,538,0,249,6,411742,18,0,2,15,0,0,0,75,0,25,2,17,2,8,0,1,559972,0
Alireza_Jahanbakhsh_476,459,4,4,37,351,18,476,0,241,15,404398,20,0,4,18,0,0,0,76,0,25,0,26,3,13,0,0,85558,1
Andreas_Christensen_119,739,4,2,18,653,22,119,0,244,8,390468,19,90,2,10,0,0,0,72,0,25,2,13,15,8,0,5,197047,0
Antonio_Barreca_588,295,0,0,67,199,8,588,1,249,6,438559,4,4,2,17,0,0,0,62,0,25,1,10,8,3,0,1,58848,1
Arijanet_Muric_529,614,2,0,28,539,18,529,0,248,11,325948,12,0,5,1,0,0,0,58,0,25,1,11,7,3,1,3,944814,1
Arijanet_Muric_529,547,3,3,37,468,11,529,0,266,6,325972,8,0,5,8,0,0,0,62,0,25,1,26,7,4,2,0,944814,
